
# Surface 0 of 1 surfaces

# Curve title: "'data.txt'"

# IsoCurve 0, 50 points
# x y z type
5.7142857e+00 2.1632653e+00 5.6024639e+01 i
5.7142857e+00 2.2244898e+00 5.6244540e+01 i
5.7142857e+00 2.2857143e+00 5.6640531e+01 i
5.7142857e+00 2.3469388e+00 5.7174896e+01 i
5.7142857e+00 2.4081633e+00 5.7813448e+01 i
5.7142857e+00 2.4693878e+00 5.8525754e+01 i
5.7142857e+00 2.5306122e+00 5.9284541e+01 i
5.7142857e+00 2.5918367e+00 6.0064803e+01 i
5.7142857e+00 2.6530612e+00 6.0842816e+01 i
5.7142857e+00 2.7142857e+00 6.1595180e+01 i
5.7142857e+00 2.7755102e+00 6.2298017e+01 i
5.7142857e+00 2.8367347e+00 6.2926629e+01 i
5.7142857e+00 2.8979592e+00 6.3456186e+01 i
5.7142857e+00 2.9591837e+00 6.3864194e+01 i
5.7142857e+00 3.0204082e+00 6.4134771e+01 i
5.7142857e+00 3.0816327e+00 6.4262757e+01 i
5.7142857e+00 3.1428571e+00 6.4254399e+01 i
5.7142857e+00 3.2040816e+00 6.4123974e+01 i
5.7142857e+00 3.2653061e+00 6.3889114e+01 i
5.7142857e+00 3.3265306e+00 6.3567564e+01 i
5.7142857e+00 3.3877551e+00 6.3175858e+01 i
5.7142857e+00 3.4489796e+00 6.2729298e+01 i
5.7142857e+00 3.5102041e+00 6.2242539e+01 i
5.7142857e+00 3.5714286e+00 6.1730408e+01 i
5.7142857e+00 3.6326531e+00 6.1208794e+01 i
5.7142857e+00 3.6938776e+00 6.0695506e+01 i
5.7142857e+00 3.7551020e+00 6.0210995e+01 i
5.7142857e+00 3.8163265e+00 5.9778632e+01 i
5.7142857e+00 3.8775510e+00 5.9423958e+01 i
5.7142857e+00 3.9387755e+00 5.9171944e+01 i
5.7142857e+00 4.0000000e+00 5.9041753e+01 i

# IsoCurve 29, 50 points
# x y z type
5.4897959e+00 1.0000000e+00 7.6370196e+01 i
5.4897959e+00 1.0612245e+00 7.5759673e+01 i
5.4897959e+00 1.1224490e+00 7.4993462e+01 i
5.4897959e+00 1.1836735e+00 7.4081802e+01 i
5.4897959e+00 1.2448980e+00 7.3040102e+01 i
5.4897959e+00 1.3061224e+00 7.1887762e+01 i
5.4897959e+00 1.3673469e+00 7.0647012e+01 i
5.4897959e+00 1.4285714e+00 6.9341984e+01 i
5.4897959e+00 1.4897959e+00 6.7998096e+01 i
5.4897959e+00 1.5510204e+00 6.6641693e+01 i
5.4897959e+00 1.6122449e+00 6.5299826e+01 i
5.4897959e+00 1.6734694e+00 6.4000006e+01 i
5.4897959e+00 1.7346939e+00 6.2769771e+01 i
5.4897959e+00 1.7959184e+00 6.1635885e+01 i
5.4897959e+00 1.8571429e+00 6.0623087e+01 i
5.4897959e+00 1.9183673e+00 5.9752386e+01 i
5.4897959e+00 1.9795918e+00 5.9039170e+01 i
5.4897959e+00 2.0408163e+00 5.8491569e+01 i
5.4897959e+00 2.1020408e+00 5.8109600e+01 i
5.4897959e+00 2.1632653e+00 5.7885443e+01 i
5.4897959e+00 2.2244898e+00 5.7804758e+01 i
5.4897959e+00 2.2857143e+00 5.7848624e+01 i
5.4897959e+00 2.3469388e+00 5.7995566e+01 i
5.4897959e+00 2.4081633e+00 5.8223270e+01 i
5.4897959e+00 2.4693878e+00 5.8509816e+01 i
5.4897959e+00 2.5306122e+00 5.8834444e+01 i
5.4897959e+00 2.5918367e+00 5.9177962e+01 i
5.4897959e+00 2.6530612e+00 5.9522917e+01 i
5.4897959e+00 2.7142857e+00 5.9853659e+01 i
5.4897959e+00 2.7755102e+00 6.0156390e+01 i
5.4897959e+00 2.8367347e+00 6.0419252e+01 i
5.4897959e+00 2.8979592e+00 6.0632491e+01 i
5.4897959e+00 2.9591837e+00 6.0788667e+01 i
5.4897959e+00 3.0204082e+00 6.0882855e+01 i
5.4897959e+00 3.0816327e+00 6.0912768e+01 i
5.4897959e+00 3.1428571e+00 6.0878721e+01 i
5.4897959e+00 3.2040816e+00 6.0783446e+01 i
5.4897959e+00 3.2653061e+00 6.0631791e+01 i
5.4897959e+00 3.3265306e+00 6.0430394e+01 i
5.4897959e+00 3.3877551e+00 6.0187385e+01 i
5.4897959e+00 3.4489796e+00 5.9912184e+01 i
5.4897959e+00 3.5102041e+00 5.9615359e+01 i
5.4897959e+00 3.5714286e+00 5.9308538e+01 i
5.4897959e+00 3.6326531e+00 5.9004307e+01 i
5.4897959e+00 3.6938776e+00 5.8716016e+01 i
5.4897959e+00 3.7551020e+00 5.8457408e+01 i
5.4897959e+00 3.8163265e+00 5.8242011e+01 i
5.4897959e+00 3.8775510e+00 5.8082237e+01 i
5.4897959e+00 3.9387755e+00 5.7988263e+01 i
5.4897959e+00 4.0000000e+00 5.7966889e+01 i

# IsoCurve 30, 50 points
# x y z type
5.2653061e+00 1.0000000e+00 7.1783664e+01 i
5.2653061e+00 1.0612245e+00 7.1446665e+01 i
5.2653061e+00 1.1224490e+00 7.1075651e+01 i
5.2653061e+00 1.1836735e+00 7.0659289e+01 i
5.2653061e+00 1.2448980e+00 7.0185699e+01 i
5.2653061e+00 1.3061224e+00 6.9646978e+01 i
5.2653061e+00 1.3673469e+00 6.9040944e+01 i
5.2653061e+00 1.4285714e+00 6.8371032e+01 i
5.2653061e+00 1.4897959e+00 6.7645459e+01 i
5.2653061e+00 1.5510204e+00 6.6876246e+01 i
5.2653061e+00 1.6122449e+00 6.6078324e+01 i
5.2653061e+00 1.6734694e+00 6.5268789e+01 i
5.2653061e+00 1.7346939e+00 6.4466257e+01 i
5.2653061e+00 1.7959184e+00 6.3690233e+01 i
5.2653061e+00 1.8571429e+00 6.2960337e+01 i
5.2653061e+00 1.9183673e+00 6.2295059e+01 i
5.2653061e+00 1.9795918e+00 6.1709698e+01 i
5.2653061e+00 2.0408163e+00 6.1213669e+01 i
5.2653061e+00 2.1020408e+00 6.0808578e+01 i
5.2653061e+00 2.1632653e+00 6.0488680e+01 i
5.2653061e+00 2.2244898e+00 6.0243304e+01 i
5.2653061e+00 2.2857143e+00 6.0059440e+01 i
5.2653061e+00 2.3469388e+00 5.9923488e+01 i
5.2653061e+00 2.4081633e+00 5.9822242e+01 i
5.2653061e+00 2.4693878e+00 5.9743483e+01 i
5.2653061e+00 2.5306122e+00 5.9676393e+01 i
5.2653061e+00 2.5918367e+00 5.9611943e+01 i
5.2653061e+00 2.6530612e+00 5.9543268e+01 i
5.2653061e+00 2.7142857e+00 5.9466080e+01 i
5.2653061e+00 2.7755102e+00 5.9379056e+01 i
5.2653061e+00 2.8367347e+00 5.9284064e+01 i
5.2653061e+00 2.8979592e+00 5.9185850e+01 i
5.2653061e+00 2.9591837e+00 5.9090639e+01 i
5.2653061e+00 3.0204082e+00 5.9003401e+01 i
5.2653061e+00 3.0816327e+00 5.8925027e+01 i
5.2653061e+00 3.1428571e+00 5.8851769e+01 i
5.2653061e+00 3.2040816e+00 5.8777456e+01 i
5.2653061e+00 3.2653061e+00 5.8696398e+01 i
5.2653061e+00 3.3265306e+00 5.8605164e+01 i
5.2653061e+00 3.3877551e+00 5.8503089e+01 i
5.2653061e+00 3.4489796e+00 5.8392076e+01 i
5.2653061e+00 3.5102041e+00 5.8276131e+01 i
5.2653061e+00 3.5714286e+00 5.8160848e+01 i
5.2653061e+00 3.6326531e+00 5.8052907e+01 i
5.2653061e+00 3.6938776e+00 5.7959599e+01 i
5.2653061e+00 3.7551020e+00 5.7888360e+01 i
5.2653061e+00 3.8163265e+00 5.7846306e+01 i
5.2653061e+00 3.8775510e+00 5.7839759e+01 i
5.2653061e+00 3.9387755e+00 5.7873777e+01 i
5.2653061e+00 4.0000000e+00 5.7951698e+01 i

# IsoCurve 31, 50 points
# x y z type
5.0408163e+00 1.0000000e+00 6.8333413e+01 i
5.0408163e+00 1.0612245e+00 6.8386016e+01 i
5.0408163e+00 1.1224490e+00 6.8525845e+01 i
5.0408163e+00 1.1836735e+00 6.8672110e+01 i
5.0408163e+00 1.2448980e+00 6.8784969e+01 i
5.0408163e+00 1.3061224e+00 6.8841865e+01 i
5.0408163e+00 1.3673469e+00 6.8829998e+01 i
5.0408163e+00 1.4285714e+00 6.8743106e+01 i
5.0408163e+00 1.4897959e+00 6.8579682e+01 i
5.0408163e+00 1.5510204e+00 6.8341838e+01 i
5.0408163e+00 1.6122449e+00 6.8034549e+01 i
5.0408163e+00 1.6734694e+00 6.7665153e+01 i
5.0408163e+00 1.7346939e+00 6.7243098e+01 i
5.0408163e+00 1.7959184e+00 6.6779976e+01 i
5.0408163e+00 1.8571429e+00 6.6290031e+01 i
5.0408163e+00 1.9183673e+00 6.5791800e+01 i
5.0408163e+00 1.9795918e+00 6.5313773e+01 i
5.0408163e+00 2.0408163e+00 6.4899613e+01 i
5.0408163e+00 2.1020408e+00 6.4540641e+01 i
5.0408163e+00 2.1632653e+00 6.4203151e+01 i
5.0408163e+00 2.2244898e+00 6.3870634e+01 i
5.0408163e+00 2.2857143e+00 6.3533619e+01 i
5.0408163e+00 2.3469388e+00 6.3185915e+01 i
5.0408163e+00 2.4081633e+00 6.2823360e+01 i
5.0408163e+00 2.4693878e+00 6.2443336e+01 i
5.0408163e+00 2.5306122e+00 6.2044625e+01 i
5.0408163e+00 2.5918367e+00 6.1627447e+01 i
5.0408163e+00 2.6530612e+00 6.1193647e+01 i
5.0408163e+00 2.7142857e+00 6.0747048e+01 i
5.0408163e+00 2.7755102e+00 6.0294013e+01 i
5.0408163e+00 2.8367347e+00 5.9844430e+01 i
5.0408163e+00 2.8979592e+00 5.9413691e+01 i
5.0408163e+00 2.9591837e+00 5.9027980e+01 i
5.0408163e+00 3.0204082e+00 5.8738108e+01 i
5.0408163e+00 3.0816327e+00 5.8562755e+01 i
5.0408163e+00 3.1428571e+00 5.8451681e+01 i
5.0408163e+00 3.2040816e+00 5.8376422e+01 i
5.0408163e+00 3.2653061e+00 5.8322994e+01 i
5.0408163e+00 3.3265306e+00 5.8283897e+01 i
5.0408163e+00 3.3877551e+00 5.8255401e+01 i
5.0408163e+00 3.4489796e+00 5.8236254e+01 i
5.0408163e+00 3.5102041e+00 5.8226888e+01 i
5.0408163e+00 3.5714286e+00 5.8228878e+01 i
5.0408163e+00 3.6326531e+00 5.8244519e+01 i
5.0408163e+00 3.6938776e+00 5.8276493e+01 i
5.0408163e+00 3.7551020e+00 5.8327587e+01 i
5.0408163e+00 3.8163265e+00 5.8400481e+01 i
5.0408163e+00 3.8775510e+00 5.8497589e+01 i
5.0408163e+00 3.9387755e+00 5.8621043e+01 i
5.0408163e+00 4.0000000e+00 5.8773058e+01 i

# IsoCurve 32, 50 points
# x y z type
4.8163265e+00 1.0000000e+00 6.8140937e+01 i
4.8163265e+00 1.0612245e+00 6.8498502e+01 i
4.8163265e+00 1.1224490e+00 6.8930804e+01 i
4.8163265e+00 1.1836735e+00 6.9403810e+01 i
4.8163265e+00 1.2448980e+00 6.9882609e+01 i
4.8163265e+00 1.3061224e+00 7.0338552e+01 i
4.8163265e+00 1.3673469e+00 7.0749934e+01 i
4.8163265e+00 1.4285714e+00 7.1100820e+01 i
4.8163265e+00 1.4897959e+00 7.1379796e+01 i
4.8163265e+00 1.5510204e+00 7.1579060e+01 i
4.8163265e+00 1.6122449e+00 7.1693853e+01 i
4.8163265e+00 1.6734694e+00 7.1722204e+01 i
4.8163265e+00 1.7346939e+00 7.1664965e+01 i
4.8163265e+00 1.7959184e+00 7.1526100e+01 i
4.8163265e+00 1.8571429e+00 7.1313135e+01 i
4.8163265e+00 1.9183673e+00 7.1037292e+01 i
4.8163265e+00 1.9795918e+00 7.0711962e+01 i
4.8163265e+00 2.0408163e+00 7.0347783e+01 i
4.8163265e+00 2.1020408e+00 6.9947247e+01 i
4.8163265e+00 2.1632653e+00 6.9505981e+01 i
4.8163265e+00 2.2244898e+00 6.9018678e+01 i
4.8163265e+00 2.2857143e+00 6.8482719e+01 i
4.8163265e+00 2.3469388e+00 6.7898782e+01 i
4.8163265e+00 2.4081633e+00 6.7270337e+01 i
4.8163265e+00 2.4693878e+00 6.6603025e+01 i
4.8163265e+00 2.5306122e+00 6.5904198e+01 i
4.8163265e+00 2.5918367e+00 6.5182670e+01 i
4.8163265e+00 2.6530612e+00 6.4448674e+01 i
4.8163265e+00 2.7142857e+00 6.3714036e+01 i
4.8163265e+00 2.7755102e+00 6.2992569e+01 i
4.8163265e+00 2.8367347e+00 6.2300628e+01 i
4.8163265e+00 2.8979592e+00 6.1657486e+01 i
4.8163265e+00 2.9591837e+00 6.1084212e+01 i
4.8163265e+00 3.0204082e+00 6.0598548e+01 i
4.8163265e+00 3.0816327e+00 6.0206731e+01 i
4.8163265e+00 3.1428571e+00 5.9901692e+01 i
4.8163265e+00 3.2040816e+00 5.9670302e+01 i
4.8163265e+00 3.2653061e+00 5.9500058e+01 i
4.8163265e+00 3.3265306e+00 5.9381218e+01 i
4.8163265e+00 3.3877551e+00 5.9306654e+01 i
4.8163265e+00 3.4489796e+00 5.9271184e+01 i
4.8163265e+00 3.5102041e+00 5.9270976e+01 i
4.8163265e+00 3.5714286e+00 5.9303090e+01 i
4.8163265e+00 3.6326531e+00 5.9365150e+01 i
4.8163265e+00 3.6938776e+00 5.9455122e+01 i
4.8163265e+00 3.7551020e+00 5.9571177e+01 i
4.8163265e+00 3.8163265e+00 5.9711611e+01 i
4.8163265e+00 3.8775510e+00 5.9874815e+01 i
4.8163265e+00 3.9387755e+00 6.0059234e+01 i
4.8163265e+00 4.0000000e+00 6.0263214e+01 i

# IsoCurve 33, 50 points
# x y z type
4.5918367e+00 1.0000000e+00 6.9625479e+01 i
4.5918367e+00 1.0612245e+00 7.0336393e+01 i
4.5918367e+00 1.1224490e+00 7.1084377e+01 i
4.5918367e+00 1.1836735e+00 7.1857103e+01 i
4.5918367e+00 1.2448980e+00 7.2639116e+01 i
4.5918367e+00 1.3061224e+00 7.3413451e+01 i
4.5918367e+00 1.3673469e+00 7.4162909e+01 i
4.5918367e+00 1.4285714e+00 7.4870839e+01 i
4.5918367e+00 1.4897959e+00 7.5521502e+01 i
4.5918367e+00 1.5510204e+00 7.6100212e+01 i
4.5918367e+00 1.6122449e+00 7.6593407e+01 i
4.5918367e+00 1.6734694e+00 7.6988775e+01 i
4.5918367e+00 1.7346939e+00 7.7275480e+01 i
4.5918367e+00 1.7959184e+00 7.7444511e+01 i
4.5918367e+00 1.8571429e+00 7.7489088e+01 i
4.5918367e+00 1.9183673e+00 7.7405032e+01 i
4.5918367e+00 1.9795918e+00 7.7190988e+01 i
4.5918367e+00 2.0408163e+00 7.6848485e+01 i
4.5918367e+00 2.1020408e+00 7.6381891e+01 i
4.5918367e+00 2.1632653e+00 7.5798353e+01 i
4.5918367e+00 2.2244898e+00 7.5107684e+01 i
4.5918367e+00 2.2857143e+00 7.4322122e+01 i
4.5918367e+00 2.3469388e+00 7.3455911e+01 i
4.5918367e+00 2.4081633e+00 7.2524750e+01 i
4.5918367e+00 2.4693878e+00 7.1545239e+01 i
4.5918367e+00 2.5306122e+00 7.0534396e+01 i
4.5918367e+00 2.5918367e+00 6.9509297e+01 i
4.5918367e+00 2.6530612e+00 6.8486825e+01 i
4.5918367e+00 2.7142857e+00 6.7483489e+01 i
4.5918367e+00 2.7755102e+00 6.6515232e+01 i
4.5918367e+00 2.8367347e+00 6.5597145e+01 i
4.5918367e+00 2.8979592e+00 6.4742974e+01 i
4.5918367e+00 2.9591837e+00 6.3964420e+01 i
4.5918367e+00 3.0204082e+00 6.3270347e+01 i
4.5918367e+00 3.0816327e+00 6.2666208e+01 i
4.5918367e+00 3.1428571e+00 6.2153976e+01 i
4.5918367e+00 3.2040816e+00 6.1732630e+01 i
4.5918367e+00 3.2653061e+00 6.1398966e+01 i
4.5918367e+00 3.3265306e+00 6.1148386e+01 i
4.5918367e+00 3.3877551e+00 6.0975487e+01 i
4.5918367e+00 3.4489796e+00 6.0874396e+01 i
4.5918367e+00 3.5102041e+00 6.0838930e+01 i
4.5918367e+00 3.5714286e+00 6.0862660e+01 i
4.5918367e+00 3.6326531e+00 6.0938945e+01 i
4.5918367e+00 3.6938776e+00 6.1060969e+01 i
4.5918367e+00 3.7551020e+00 6.1221832e+01 i
4.5918367e+00 3.8163265e+00 6.1414666e+01 i
4.5918367e+00 3.8775510e+00 6.1632806e+01 i
4.5918367e+00 3.9387755e+00 6.1869976e+01 i
4.5918367e+00 4.0000000e+00 6.2120462e+01 i

# IsoCurve 34, 50 points
# x y z type
4.3673469e+00 1.0000000e+00 7.1014515e+01 i
4.3673469e+00 1.0612245e+00 7.2081657e+01 i
4.3673469e+00 1.1224490e+00 7.3168569e+01 i
4.3673469e+00 1.1836735e+00 7.4268830e+01 i
4.3673469e+00 1.2448980e+00 7.5374982e+01 i
4.3673469e+00 1.3061224e+00 7.6477815e+01 i
4.3673469e+00 1.3673469e+00 7.7565959e+01 i
4.3673469e+00 1.4285714e+00 7.8625751e+01 i
4.3673469e+00 1.4897959e+00 7.9641268e+01 i
4.3673469e+00 1.5510204e+00 8.0594384e+01 i
4.3673469e+00 1.6122449e+00 8.1464809e+01 i
4.3673469e+00 1.6734694e+00 8.2230128e+01 i
4.3673469e+00 1.7346939e+00 8.2865980e+01 i
4.3673469e+00 1.7959184e+00 8.3346634e+01 i
4.3673469e+00 1.8571429e+00 8.3646357e+01 i
4.3673469e+00 1.9183673e+00 8.3741968e+01 i
4.3673469e+00 1.9795918e+00 8.3616585e+01 i
4.3673469e+00 2.0408163e+00 8.3263605e+01 i
4.3673469e+00 2.1020408e+00 8.2689132e+01 i
4.3673469e+00 2.1632653e+00 8.1911391e+01 i
4.3673469e+00 2.2244898e+00 8.0957477e+01 i
4.3673469e+00 2.2857143e+00 7.9859175e+01 i
4.3673469e+00 2.3469388e+00 7.8649484e+01 i
4.3673469e+00 2.4081633e+00 7.7360390e+01 i
4.3673469e+00 2.4693878e+00 7.6021750e+01 i
4.3673469e+00 2.5306122e+00 7.4660821e+01 i
4.3673469e+00 2.5918367e+00 7.3302121e+01 i
4.3673469e+00 2.6530612e+00 7.1967398e+01 i
4.3673469e+00 2.7142857e+00 7.0675610e+01 i
4.3673469e+00 2.7755102e+00 6.9442911e+01 i
4.3673469e+00 2.8367347e+00 6.8282678e+01 i
4.3673469e+00 2.8979592e+00 6.7205677e+01 i
4.3673469e+00 2.9591837e+00 6.6220416e+01 i
4.3673469e+00 3.0204082e+00 6.5333652e+01 i
4.3673469e+00 3.0816327e+00 6.4550831e+01 i
4.3673469e+00 3.1428571e+00 6.3876211e+01 i
4.3673469e+00 3.2040816e+00 6.3312624e+01 i
4.3673469e+00 3.2653061e+00 6.2861090e+01 i
4.3673469e+00 3.3265306e+00 6.2520534e+01 i
4.3673469e+00 3.3877551e+00 6.2287710e+01 i
4.3673469e+00 3.4489796e+00 6.2157309e+01 i
4.3673469e+00 3.5102041e+00 6.2122160e+01 i
4.3673469e+00 3.5714286e+00 6.2173454e+01 i
4.3673469e+00 3.6326531e+00 6.2300960e+01 i
4.3673469e+00 3.6938776e+00 6.2493236e+01 i
4.3673469e+00 3.7551020e+00 6.2737865e+01 i
4.3673469e+00 3.8163265e+00 6.3021778e+01 i
4.3673469e+00 3.8775510e+00 6.3331776e+01 i
4.3673469e+00 3.9387755e+00 6.3655289e+01 i
4.3673469e+00 4.0000000e+00 6.3981345e+01 i

# IsoCurve 35, 50 points
# x y z type
4.1428571e+00 1.0000000e+00 7.1125879e+01 i
4.1428571e+00 1.0612245e+00 7.2484674e+01 i
4.1428571e+00 1.1224490e+00 7.3844461e+01 i
4.1428571e+00 1.1836735e+00 7.5213130e+01 i
4.1428571e+00 1.2448980e+00 7.6594602e+01 i
4.1428571e+00 1.3061224e+00 7.7986363e+01 i
4.1428571e+00 1.3673469e+00 7.9380319e+01 i
4.1428571e+00 1.4285714e+00 8.0763849e+01 i
4.1428571e+00 1.4897959e+00 8.2120517e+01 i
4.1428571e+00 1.5510204e+00 8.3430420e+01 i
4.1428571e+00 1.6122449e+00 8.4670188e+01 i
4.1428571e+00 1.6734694e+00 8.5812570e+01 i
4.1428571e+00 1.7346939e+00 8.6825459e+01 i
4.1428571e+00 1.7959184e+00 8.7670078e+01 i
4.1428571e+00 1.8571429e+00 8.8298034e+01 i
4.1428571e+00 1.9183673e+00 8.8647977e+01 i
4.1428571e+00 1.9795918e+00 8.8648990e+01 i
4.1428571e+00 2.0408163e+00 8.8250934e+01 i
4.1428571e+00 2.1020408e+00 8.7470529e+01 i
4.1428571e+00 2.1632653e+00 8.6378907e+01 i
4.1428571e+00 2.2244898e+00 8.5053688e+01 i
4.1428571e+00 2.2857143e+00 8.3559863e+01 i
4.1428571e+00 2.3469388e+00 8.1950231e+01 i
4.1428571e+00 2.4081633e+00 8.0268847e+01 i
4.1428571e+00 2.4693878e+00 7.8553530e+01 i
4.1428571e+00 2.5306122e+00 7.6837328e+01 i
4.1428571e+00 2.5918367e+00 7.5149273e+01 i
4.1428571e+00 2.6530612e+00 7.3514667e+01 i
4.1428571e+00 2.7142857e+00 7.1955030e+01 i
4.1428571e+00 2.7755102e+00 7.0487790e+01 i
4.1428571e+00 2.8367347e+00 6.9125708e+01 i
4.1428571e+00 2.8979592e+00 6.7876132e+01 i
4.1428571e+00 2.9591837e+00 6.6740749e+01 i
4.1428571e+00 3.0204082e+00 6.5718549e+01 i
4.1428571e+00 3.0816327e+00 6.4813525e+01 i
4.1428571e+00 3.1428571e+00 6.4036728e+01 i
4.1428571e+00 3.2040816e+00 6.3398962e+01 i
4.1428571e+00 3.2653061e+00 6.2906110e+01 i
4.1428571e+00 3.3265306e+00 6.2558895e+01 i
4.1428571e+00 3.3877551e+00 6.2353768e+01 i
4.1428571e+00 3.4489796e+00 6.2283767e+01 i
4.1428571e+00 3.5102041e+00 6.2339177e+01 i
4.1428571e+00 3.5714286e+00 6.2508030e+01 i
4.1428571e+00 3.6326531e+00 6.2776452e+01 i
4.1428571e+00 3.6938776e+00 6.3128857e+01 i
4.1428571e+00 3.7551020e+00 6.3547943e+01 i
4.1428571e+00 3.8163265e+00 6.4014448e+01 i
4.1428571e+00 3.8775510e+00 6.4506616e+01 i
4.1428571e+00 3.9387755e+00 6.4999802e+01 i
4.1428571e+00 4.0000000e+00 6.5468685e+01 i

# IsoCurve 36, 50 points
# x y z type
3.9183673e+00 1.0000000e+00 6.8715563e+01 i
3.9183673e+00 1.0612245e+00 7.0274782e+01 i
3.9183673e+00 1.1224490e+00 7.1841570e+01 i
3.9183673e+00 1.1836735e+00 7.3432281e+01 i
3.9183673e+00 1.2448980e+00 7.5050658e+01 i
3.9183673e+00 1.3061224e+00 7.6691011e+01 i
3.9183673e+00 1.3673469e+00 7.8341209e+01 i
3.9183673e+00 1.4285714e+00 7.9984228e+01 i
3.9183673e+00 1.4897959e+00 8.1599011e+01 i
3.9183673e+00 1.5510204e+00 8.3160945e+01 i
3.9183673e+00 1.6122449e+00 8.4642026e+01 i
3.9183673e+00 1.6734694e+00 8.6010682e+01 i
3.9183673e+00 1.7346939e+00 8.7231071e+01 i
3.9183673e+00 1.7959184e+00 8.8261428e+01 i
3.9183673e+00 1.8571429e+00 8.9050462e+01 i
3.9183673e+00 1.9183673e+00 8.9529400e+01 i
3.9183673e+00 1.9795918e+00 8.9598074e+01 i
3.9183673e+00 2.0408163e+00 8.9153000e+01 i
3.9183673e+00 2.1020408e+00 8.8227169e+01 i
3.9183673e+00 2.1632653e+00 8.6944145e+01 i
3.9183673e+00 2.2244898e+00 8.5401635e+01 i
3.9183673e+00 2.2857143e+00 8.3670653e+01 i
3.9183673e+00 2.3469388e+00 8.1808107e+01 i
3.9183673e+00 2.4081633e+00 7.9862899e+01 i
3.9183673e+00 2.4693878e+00 7.7878662e+01 i
3.9183673e+00 2.5306122e+00 7.5894985e+01 i
3.9183673e+00 2.5918367e+00 7.3947843e+01 i
3.9183673e+00 2.6530612e+00 7.2069591e+01 i
3.9183673e+00 2.7142857e+00 7.0288637e+01 i
3.9183673e+00 2.7755102e+00 6.8628858e+01 i
3.9183673e+00 2.8367347e+00 6.7108711e+01 i
3.9183673e+00 2.8979592e+00 6.5739789e+01 i
3.9183673e+00 2.9591837e+00 6.4524401e+01 i
3.9183673e+00 3.0204082e+00 6.3455423e+01 i
3.9183673e+00 3.0816327e+00 6.2535005e+01 i
3.9183673e+00 3.1428571e+00 6.1782048e+01 i
3.9183673e+00 3.2040816e+00 6.1209863e+01 i
3.9183673e+00 3.2653061e+00 6.0822047e+01 i
3.9183673e+00 3.3265306e+00 6.0615287e+01 i
3.9183673e+00 3.3877551e+00 6.0581267e+01 i
3.9183673e+00 3.4489796e+00 6.0707917e+01 i
3.9183673e+00 3.5102041e+00 6.0980309e+01 i
3.9183673e+00 3.5714286e+00 6.1381353e+01 i
3.9183673e+00 3.6326531e+00 6.1892307e+01 i
3.9183673e+00 3.6938776e+00 6.2493107e+01 i
3.9183673e+00 3.7551020e+00 6.3162463e+01 i
3.9183673e+00 3.8163265e+00 6.3877630e+01 i
3.9183673e+00 3.8775510e+00 6.4613561e+01 i
3.9183673e+00 3.9387755e+00 6.5340821e+01 i
3.9183673e+00 4.0000000e+00 6.6023248e+01 i

# IsoCurve 37, 50 points
# x y z type
3.6938776e+00 1.0000000e+00 6.3367740e+01 i
3.6938776e+00 1.0612245e+00 6.5049625e+01 i
3.6938776e+00 1.1224490e+00 6.6796703e+01 i
3.6938776e+00 1.1836735e+00 6.8598279e+01 i
3.6938776e+00 1.2448980e+00 7.0441231e+01 i
3.6938776e+00 1.3061224e+00 7.2308666e+01 i
3.6938776e+00 1.3673469e+00 7.4179288e+01 i
3.6938776e+00 1.4285714e+00 7.6027363e+01 i
3.6938776e+00 1.4897959e+00 7.7822940e+01 i
3.6938776e+00 1.5510204e+00 7.9532156e+01 i
3.6938776e+00 1.6122449e+00 8.1117515e+01 i
3.6938776e+00 1.6734694e+00 8.2538182e+01 i
3.6938776e+00 1.7346939e+00 8.3750419e+01 i
3.6938776e+00 1.7959184e+00 8.4708480e+01 i
3.6938776e+00 1.8571429e+00 8.5366551e+01 i
3.6938776e+00 1.9183673e+00 8.5682615e+01 i
3.6938776e+00 1.9795918e+00 8.5624808e+01 i
3.6938776e+00 2.0408163e+00 8.5179061e+01 i
3.6938776e+00 2.1020408e+00 8.4354205e+01 i
3.6938776e+00 2.1632653e+00 8.3180902e+01 i
3.6938776e+00 2.2244898e+00 8.1705286e+01 i
3.6938776e+00 2.2857143e+00 7.9981524e+01 i
3.6938776e+00 2.3469388e+00 7.8066365e+01 i
3.6938776e+00 2.4081633e+00 7.6016080e+01 i
3.6938776e+00 2.4693878e+00 7.3884984e+01 i
3.6938776e+00 2.5306122e+00 7.1724727e+01 i
3.6938776e+00 2.5918367e+00 6.9583857e+01 i
3.6938776e+00 2.6530612e+00 6.7507378e+01 i
3.6938776e+00 2.7142857e+00 6.5536202e+01 i
3.6938776e+00 2.7755102e+00 6.3706469e+01 i
3.6938776e+00 2.8367347e+00 6.2048810e+01 i
3.6938776e+00 2.8979592e+00 6.0587777e+01 i
3.6938776e+00 2.9591837e+00 5.9341686e+01 i
3.6938776e+00 3.0204082e+00 5.8322994e+01 i
3.6938776e+00 3.0816327e+00 5.7538903e+01 i
3.6938776e+00 3.1428571e+00 5.6991607e+01 i
3.6938776e+00 3.2040816e+00 5.6678083e+01 i
3.6938776e+00 3.2653061e+00 5.6589908e+01 i
3.6938776e+00 3.3265306e+00 5.6713555e+01 i
3.6938776e+00 3.3877551e+00 5.7031181e+01 i
3.6938776e+00 3.4489796e+00 5.7521650e+01 i
3.6938776e+00 3.5102041e+00 5.8161541e+01 i
3.6938776e+00 3.5714286e+00 5.8926012e+01 i
